tick,x,y
333,2.194417,12.200674
334,2.520434,11.855205
335,2.649642,12.466728
336,2.6816611,12.697875
337,2.5620637,12.480315
338,2.5692194,12.503997
339,2.4430673,12.277898
340,2.5267053,12.598261
341,2.8272364,12.972633
342,2.496189,13.335724
343,2.560683,13.283544
344,2.5587187,13.274988
345,2.9730656,13.628343
346,3.251123,14.224947
347,3.1669977,14.251201
348,3.5046477,14.411504
349,3.258324,14.3846855
350,3.9477549,14.187387
351,3.8497028,13.8664875
352,3.636708,14.317229
353,3.7957926,14.556619
354,4.2996273,14.4611
355,4.4371333,14.668054
356,4.7968717,14.54188
357,5.465246,14.2607765
358,6.3679852,14.517049
359,5.875892,14.63001
360,5.5387096,14.619574
361,4.0873747,14.535094
362,4.66873,14.539079
363,4.708578,14.55576
364,5.1361876,14.792675
365,5.3779716,14.681535
366,5.4533734,14.728726
367,5.4370756,14.717642
368,4.974381,14.637098
369,4.075835,14.668338
370,4.132395,14.627314
371,4.653299,14.708083
372,5.004885,14.874038
373,5.040702,14.843434
374,5.1290193,14.849721
375,4.9564447,14.806339
376,4.178351,14.9758005
377,5.20335,14.881985
378,5.2466636,14.926634
379,5.0863614,14.923054
380,5.034059,14.902692
381,6.514682,14.747754
382,6.8361945,15.076518
383,7.1674585,15.1321945
384,7.091028,15.377059
385,7.6570506,15.218552
386,7.8723536,15.100965
387,7.877062,15.012908
388,8.012202,14.953548
389,7.8915935,14.9689045
390,7.827513,14.960412
391,7.883268,15.02733
392,7.3532987,15.034029
393,7.7695866,15.024494
394,7.7013106,15.061905
395,7.153125,15.193062
396,6.996995,15.129962
397,7.360194,14.946943
398,7.134945,15.062059
399,8.072213,15.136753
400,8.866115,15.207845
401,8.8945465,15.163021
402,8.63969,15.208181
403,9.179545,15.016442
404,10.239696,14.822775
405,11.398543,14.946774
406,10.729958,15.0257225
407,10.502212,15.147772
408,10.509171,15.078659
409,10.417815,15.071849
410,11.932691,14.898651
411,13.890594,15.101144
412,16.807842,14.590508
413,16.860174,14.280669
414,16.903202,14.484649
415,16.83625,14.575483
416,16.776499,14.757753
417,15.796023,14.601894
418,16.00209,14.585853
419,15.808679,14.559797
420,16.321573,14.874362
421,15.915218,14.881442
422,15.874486,14.804239
423,15.798579,15.1315775
424,14.894712,15.010304
425,14.78003,14.855239
426,14.771316,14.704422
427,14.594959,14.790893
428,14.322651,14.75286
429,16.17758,14.808187
430,16.038137,14.731194
431,16.013926,14.721108
432,16.121279,14.791488
433,16.17181,14.810761
434,16.248156,14.8222065
435,16.328691,14.821855
436,16.436018,14.837481
437,16.32458,14.833419
438,16.125013,14.797243
439,16.064657,14.777316
440,16.157724,14.837074
441,15.755774,14.385952
442,15.610866,14.454816
443,15.729929,14.48909
444,15.687975,14.455657
445,15.459194,14.355095
446,15.51902,14.426645
447,15.633383,14.493388
448,15.448043,14.664246
449,15.491217,14.657563
450,15.339616,14.797585
451,15.259874,14.862494
452,14.967754,14.978799
453,14.567385,14.947385
454,14.522877,14.883691
455,15.022289,14.920599
456,14.765947,14.687317
457,14.360738,14.604609
458,14.768488,14.882515
459,14.460807,14.8683405
460,14.596439,14.908963
461,13.743647,15.099265
462,13.036528,14.91689
463,13.098792,14.887748
464,13.04739,14.883049
465,13.2593,14.758319
466,12.845253,14.880664
467,12.060086,14.952129
468,11.964266,14.954776
469,13.586658,14.579623
470,16.8302,14.598913
471,16.895477,14.953834
472,18.156473,14.788442
473,18.15289,14.880346
474,17.982956,14.970547
475,18.243946,14.925688
476,18.643303,14.967605
477,19.071367,14.942311
478,18.195778,14.922073
479,18.10358,14.794934
480,18.079962,14.751904
481,22.64404,14.381871
482,22.683197,14.155109
483,23.20556,14.294523
484,22.890688,14.453567
485,26.425577,13.948038
486,27.095045,13.350372
487,27.194983,14.000584
488,27.123285,14.091344
489,27.139496,14.075277
490,27.118076,14.088406
491,27.10947,14.179734
492,28.421553,14.865092
493,27.30645,13.977121
494,26.92067,13.663889
495,26.61943,12.6891575
496,26.66022,4.7160835
497,26.683353,4.0907054
498,26.374954,4.5850797
499,27.01653,3.9524057
500,27.745865,4.2468204
501,27.64576,4.3386536
502,27.729885,4.2797446
503,27.308836,4.2418118
504,24.914562,3.6776736
505,25.121346,4.0541563
506,22.92775,4.820857
507,17.551048,3.9132159
508,13.65418,3.2205262
509,14.288781,3.2929115
510,14.491389,3.3748498
511,10.1425495,3.5623014
512,12.606266,12.231968
513,12.754615,12.539227
514,18.631437,14.342366
515,25.53361,14.40895
516,26.127821,14.527445
517,25.664497,13.982324
518,27.297071,12.637282
519,27.396183,12.299169
520,27.212915,12.235672
521,27.47028,12.01756
522,27.876604,12.657556
523,28.097807,11.475199
524,27.055765,13.223151
525,27.152782,12.186893
526,25.964159,12.053188
527,22.863218,11.872059
528,13.012392,14.5109825
529,11.171943,14.109192
530,3.7006261,14.500942
531,3.6925597,14.263456
532,7.529602,12.737566
533,15.41022,6.073956
534,24.238073,4.324591
535,25.56862,6.3593774
536,26.103561,6.887191
537,26.003042,6.090457
538,25.646736,5.576644
539,24.283468,7.1071115
540,17.110872,13.439211
541,11.286495,12.562007
542,10.638202,12.2838955
543,10.647183,12.099473
544,10.686227,12.181028
545,11.013581,11.848155
546,9.706075,5.840292
547,8.566884,4.173798
548,8.249977,3.8386862
549,5.793918,3.2010198
550,4.893961,2.7278652
551,4.3174047,2.5834758
552,3.340081,2.4898543
553,2.5282066,2.2759123
554,3.553414,7.0083866
555,2.9386911,11.85711
556,11.970881,13.851611
557,16.199558,14.626463
558,25.358263,14.608417
559,26.28524,14.877144
560,27.541668,13.174159
561,27.464691,13.244321
562,27.424654,13.372778
563,27.664125,14.313029
564,26.697357,13.229508
565,25.026875,9.188346
566,25.900976,3.8871205
567,27.091091,2.903567
568,26.977568,2.8563683
569,27.080973,3.002562
570,26.97035,3.1677248
571,27.114527,3.4405735
572,27.232136,2.530846
573,28.671713,2.82638
574,28.479052,4.121725
575,28.315798,4.9552035
576,28.249603,3.641121
577,28.05687,3.1774292
578,28.317633,3.2604842
579,27.490496,4.017426
580,24.932253,3.515683
581,25.939447,3.6814256
582,23.619875,2.9886029
583,25.378696,3.5848112
584,25.320509,3.4493952
585,25.317884,3.6397445
586,25.524551,3.6988096
587,22.948296,2.995197
588,21.808937,3.229186
589,19.009668,2.3092399
590,20.627384,3.4150121
591,21.677738,3.5677507
592,24.031523,2.3064406
593,23.910791,2.410346
594,24.730164,1.9292831
595,23.566063,2.329943
596,23.69001,3.1856756
597,26.257256,2.574406
598,27.726793,3.9436655
599,27.371397,4.5204215
600,27.525368,4.351979
601,27.552982,4.358188
602,27.566334,4.256867
603,27.992876,4.632379
604,27.677883,4.2803345
605,26.125896,4.2388377
606,25.884186,4.283384
607,19.833458,3.8830326
608,11.488141,4.2208695
609,8.56503,3.674421
610,7.9636555,3.3015862
611,5.65928,5.1726265
612,3.2894146,12.724768
613,2.8131773,13.366773
614,14.738012,14.853238
615,23.703817,14.418321
616,24.121737,14.245752
617,26.681955,12.6914015
618,26.71471,13.692543
619,27.246855,13.768285
620,27.005163,14.344238
621,28.261951,14.714194
622,28.781158,14.931954
623,25.061077,13.094823
624,25.173332,13.296676
625,26.602448,12.781049
626,27.691277,12.442652
627,28.050024,12.991775
628,27.077072,11.3785925
629,25.10446,10.112002
630,23.813547,9.711928
631,23.900517,9.4378195
632,24.08619,7.7339196
633,23.62553,9.0205345
634,23.67403,9.223452
635,23.733788,9.333309
636,23.671852,9.065526
637,23.753458,9.145319
638,23.803804,9.090795
639,23.59826,8.956708
640,22.777916,7.696475
641,22.540808,7.0674396
642,22.129583,6.444492
643,23.375797,5.23717
644,23.35045,4.919999
645,24.848242,4.2341757
646,25.560814,4.281566
647,25.61427,3.826995
648,27.312998,3.734465
649,27.166683,3.5801933
650,27.009127,3.4730003
651,26.86203,3.5673025
652,26.622,3.4489903
653,26.462093,3.4672291
654,26.480402,3.5208414
655,26.437576,3.5564818
656,26.800398,3.3452752
657,28.820969,3.001659
658,28.299488,3.6499221
659,28.15345,3.3710718
660,25.94357,4.271577
661,24.25059,5.2997985
662,24.319637,5.6021533
663,22.755121,8.775907
664,22.481256,10.099739
665,24.428862,12.303565
666,23.378475,11.049367
667,23.36441,11.270689
668,25.034164,12.77386
669,25.366224,13.358717
670,24.73362,12.779482
671,25.273098,13.022367
672,26.377201,13.305768
673,26.853456,12.996912
674,27.26922,13.537144
675,24.694574,10.895171
676,23.948065,10.401244
677,21.725027,9.680075
678,19.780748,10.237438
679,18.299826,10.6309595
680,19.040146,10.922049
681,18.982834,11.667154
682,18.623623,9.049184
683,20.219477,12.462731
684,18.23247,12.067795
685,14.980141,11.536161
686,10.509759,10.951308
687,4.619334,11.350007
688,4.617708,11.886638
689,5.0548778,11.553222
690,13.670233,4.0261393
691,24.7526,3.4100804
692,26.49578,2.9459534
693,26.13432,3.096865
694,26.15017,3.1099494
695,26.126785,3.0919945
696,26.155682,3.0850537
697,26.14286,3.0801554
698,26.18652,3.0801609
699,26.21599,3.0847194
700,26.6008,2.9214559
701,26.478697,3.7078452
702,26.366058,3.2136285
703,26.119902,3.4456232
704,27.481709,4.1285024
705,28.35321,3.612665
706,28.324808,3.6479936
707,28.329863,3.7450774
708,28.129953,3.6842809
709,28.189857,3.8912544
710,28.249899,3.9614203
711,28.212906,3.9596293
712,28.154242,3.986186
713,28.281597,4.017795
714,28.221333,3.9341555
715,28.13079,3.8834348
716,28.152052,3.8744864
717,28.585611,3.5357711
718,27.542662,3.601917
719,26.813955,3.080196
720,26.825974,3.0954044
721,26.641705,2.5012445
722,28.091673,3.2568436
723,28.398653,3.3465242
724,28.405148,3.3391526
725,28.530748,3.1074789
726,28.085115,3.2691538
727,28.087904,3.2289262
728,28.060259,3.1105974
729,27.972784,3.1678042
730,27.353157,2.7995648
731,27.184443,3.2144654
732,27.115952,3.3456073
733,27.228035,3.420246
734,27.556616,3.583869
735,27.286934,3.6286356
736,27.296503,3.6198819
737,27.368652,3.577909
738,27.611034,3.6121676
739,27.569437,3.645564
740,27.479248,3.6982596
741,27.484247,3.626346
742,27.427097,3.6216145
743,27.523579,3.7029955
744,27.495955,3.7535443
745,27.590519,3.782776
746,27.46326,3.704946
747,27.442423,3.7157106
748,27.447464,3.7094624
749,27.410816,3.7261202
750,27.485052,3.7070267
751,27.491817,3.7182078
752,27.400541,3.7111657
753,27.41184,3.6920772
754,26.914183,3.3552797
755,26.753061,3.2229068
756,26.96538,3.3061652
757,27.027422,3.3033783
758,26.762552,3.2849746
759,27.14292,3.2311778
760,27.118937,3.3169103
761,27.137476,3.3631532
762,27.103277,3.368138
763,28.556997,3.5852923
764,27.685593,2.5002458
765,27.414574,2.7772827
766,27.495644,2.8015692
767,27.39806,2.8041224
768,26.983034,3.2255254
769,27.167328,3.2324457
770,27.300734,3.031079
771,27.269758,3.0555303
772,27.321194,3.0257816
773,27.515537,2.971661
774,27.419575,2.733788
775,27.274101,2.86061
776,27.342587,3.4322464
777,27.620615,3.1073031
778,27.459187,3.1645095
779,27.43932,3.1562433
780,27.234411,3.4235597
781,23.237473,9.535239
782,21.45302,11.851908
783,20.534632,13.07798
784,20.284248,12.711841
785,13.129538,11.212487
786,8.699195,11.328978
787,8.98529,8.822329
788,12.2713175,4.7001433
789,19.697906,2.9122126
790,21.701084,3.6703942
791,25.593966,5.789905
792,26.568373,5.627632
793,25.684963,5.1946054
794,24.911001,7.2416444
795,20.5506,10.02486
796,14.656168,11.6698675
797,13.238713,12.381123
798,9.306688,12.359136
799,7.3276353,10.818333
800,6.543722,8.030029
801,8.288049,9.939762
802,14.700983,5.713616
803,25.831095,2.5623271
804,26.670189,2.9897547
805,27.708708,3.231983
806,20.312756,4.288192
807,8.601334,3.4241536
808,7.220938,9.825046
809,6.554,12.287141
810,6.9231653,11.808592
811,4.0443773,14.525492
812,5.0730834,14.382535
813,10.164908,14.714576
814,13.567676,14.448838
815,13.261161,13.24631
816,12.638568,15.272709
817,22.79733,13.897986
818,24.334227,13.139974
819,25.35536,13.515878
820,27.244242,13.568699
821,29.627142,15.074524
822,29.155558,13.529814
823,26.86095,12.521408
824,27.944576,11.563867
825,27.50391,10.95513
826,27.065405,10.441149
827,26.385714,9.619154
828,27.107262,4.8221292
829,26.813602,5.0158405
830,25.74374,3.743131
831,26.1451,3.5727067
832,26.130852,3.5917304
833,25.554396,3.5491078
834,22.995584,3.5176623
835,21.87778,3.1142335
836,22.707579,2.234631
837,13.780613,2.5302262
838,5.7827926,2.5185497
839,5.19102,2.2473712
840,5.1852636,2.7016406
841,2.1877518,13.107905
842,2.304726,13.452883
843,2.0010428,14.486213
844,3.2210891,9.167576
845,4.0827665,5.239264
846,2.5362785,5.056304
847,5.5522194,5.8447833
848,25.35574,3.1869562
849,26.225407,3.4345052
850,27.999283,4.4078593
851,28.245163,4.1728034
852,28.104834,4.4482474
853,26.682627,3.1728222
854,13.749299,4.5807867
855,9.180955,5.8306007
856,7.5762215,7.4272532
857,7.1554365,6.525343
858,14.376905,3.3487682
859,26.058918,3.6168227
860,27.596987,3.3783076
861,26.834433,3.3315375
862,26.542856,3.280542
863,26.682444,3.435379
864,28.002169,4.198142
865,28.13449,3.7754874
866,28.122759,3.998539
867,28.194897,4.1555014
868,28.674438,3.3746326
869,28.955013,3.1074252
870,29.012012,4.9218755
871,28.368462,4.109073
872,29.652231,5.294474
873,26.91826,4.8125677
874,27.486925,3.087831
875,25.198774,4.1065197
876,20.507915,3.9657245
877,13.700844,3.0811143
878,13.813962,2.9022462
879,14.948929,3.176429
880,11.925455,1.6255928
881,6.350323,5.492511
882,3.0569448,13.199264
883,2.2167406,14.429481
884,13.012817,14.562901
885,14.237142,14.414919
886,19.686914,13.4042845
887,26.084715,13.411156
888,26.994963,13.50173
889,26.857183,13.139926
890,26.907974,13.375216
891,27.80763,12.87682
892,27.660278,12.811528
893,28.462637,13.603169
894,27.780836,12.930893
895,26.381752,13.983152
896,27.509508,14.016475
897,25.91937,13.799557
898,25.831066,12.881196
899,26.298176,12.63763
900,25.648623,13.280897
901,25.608465,13.613595
902,27.598345,12.76449
903,26.985207,13.413518
904,26.989487,13.523534
905,26.773548,13.436213
906,28.201218,12.43312
907,27.9036,12.837103
908,27.730099,11.82547
909,27.313688,12.326062
910,25.439056,11.969491
911,20.6086,9.04707
912,20.135347,8.538535
913,18.108938,7.874675
914,16.275703,7.9662185
915,12.00546,9.925009
916,8.267658,12.731648
917,7.2308984,12.034104
918,11.174107,9.474111
919,24.79201,2.7277768
920,27.802502,3.100863
921,28.357235,3.6950083
922,28.296207,2.9543765
923,27.682392,3.4355376
924,26.774231,4.465547
925,26.720634,4.5281053
926,27.159765,4.20198
927,27.217964,4.1601305
928,27.113995,4.223756
929,27.248705,4.3171945
930,27.170094,4.1502028
931,27.1059,4.2593217
932,27.136082,4.076994
933,25.83302,5.047457
934,25.696384,4.818189
935,26.174887,4.1693687
936,25.99864,3.0212622
937,26.392927,2.6229408
938,25.533932,2.6224287
939,26.0604,2.4843981
940,25.947708,2.4063869
941,26.550602,2.3646066
942,26.147182,2.4985569
943,26.225866,2.5758514
944,25.973251,2.6355507
945,25.947731,2.625997
946,26.082298,2.7058282
947,26.161171,2.7393909
948,28.499271,3.2098565
949,28.36247,2.9271572
950,27.900618,3.0401897
951,28.483908,3.8120542
952,27.402836,2.5663383
953,26.732008,2.4051242
954,26.73147,2.410621
